Seed,Cycle,RawCPU,Tasks,GovMode,GovSaved,StaticSaved
110,47,97.7,7422,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,48,48.24,1149,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,49,89.92,4629,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,50,76.05,1101,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,51,45.62,6472,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,52,55.67,588,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,53,80.46,3104,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,54,52.24,1486,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,55,49.39,7462,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,56,45.19,1349,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,57,45.37,1078,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,58,88.64,2039,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,59,69.35,4221,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,60,66.01,7535,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,61,83.24,5702,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,62,68.79,2725,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,63,88.14,1898,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,64,72.72,5634,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,65,94.19,7142,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,66,70.79,5039,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,67,84.22,2874,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,68,95.54,2541,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,69,65.7,2042,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,70,69.11,6924,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,71,50.9,1944,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,72,52.09,3819,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,73,52.21,6522,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,74,67.79,2906,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,75,82.52,6286,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,76,58.06,3718,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,77,70.29,5435,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,78,86.38,2289,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,79,77.35,1614,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,80,93.87,1040,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,81,54.26,1627,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,82,66.88,1229,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,83,89.86,1382,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,84,81.02,3309,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,85,92.89,2314,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,86,65.83,5285,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,87,57.37,3973,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,88,81.23,7666,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,89,55.68,4621,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,90,81.09,6835,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
110,91,91.02,5088,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
110,92,92.91,3793,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,93,93.94,7946,APPROXIMATED_DISCRETE_MILP,0.476,0.2
110,94,67.12,6190,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
110,95,87.82,5495,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
110,96,53.53,1584,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,97,62.1,7819,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
110,98,85.32,2740,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,99,91.36,2499,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,100,75.8,5548,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,1,88.84,2242,APPROXIMATED_DISCRETE_MILP,0.4352,0.2
111,2,93.82,3088,APPROXIMATED_DISCRETE_MILP,0.4148,0.2
111,3,71.18,3757,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,4,67.1,7149,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,5,53.99,2086,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,6,81.99,5080,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,7,57.17,5992,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,8,69.54,7229,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,9,65.33,2775,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,10,65.04,7105,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,11,82.96,7893,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,12,85.95,4595,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,13,87.61,3065,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,14,80.92,6082,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,15,57.66,5158,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,16,68.94,1024,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,17,91.16,6736,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,18,71.93,2901,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,19,50.26,4268,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,20,92.27,3291,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,21,57.61,4598,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,22,94.85,643,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,23,82.18,3945,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,24,78.23,5964,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,25,92.09,6176,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,26,60.95,4555,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,27,70.59,4512,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,28,94.72,4946,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,29,50.7,6089,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,30,85.74,5566,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,31,53.26,6811,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,32,45.65,4503,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,33,96.31,6758,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,34,91.45,4876,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,35,75.95,633,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,36,64.45,2172,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,37,68.5,1705,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,38,92.87,1777,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,39,75.79,4880,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,40,65.61,6130,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,41,74.95,510,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,42,95.38,5218,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,43,76.83,6156,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,44,96.03,1554,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,45,85.26,6800,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,46,85.2,1675,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,47,73.35,6169,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,48,59.4,887,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,49,68.98,7621,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,50,64.24,7661,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,51,78.56,7583,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,52,76.04,7652,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,53,67.03,2332,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,54,83.08,5361,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,55,76.57,6923,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,56,70.52,4763,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,57,66.15,2240,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,58,79.12,2968,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,59,58.62,1466,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,60,67.68,1590,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,61,55.03,1230,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,62,85.82,4346,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,63,59.58,574,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,64,55.73,2394,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,65,66.94,6900,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,66,77.18,973,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,67,47.5,3450,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,68,59.34,2182,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,69,92.56,7463,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,70,75.6,5087,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,71,59.27,1954,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,72,66.78,2700,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,73,77.81,1957,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,74,65.59,5829,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,75,75.08,5830,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,76,62.14,5353,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,77,67.49,3735,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,78,88.96,4858,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,79,54.97,5098,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,80,61.17,5909,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,81,91.54,593,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,82,82.44,4797,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,83,70.65,1411,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,84,82.06,7890,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,85,74.91,2702,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,86,74.2,5415,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,87,97.08,7427,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,88,49.96,3286,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,89,92.32,7298,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,90,45.39,1951,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,91,80.71,2747,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,92,77.53,6643,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,93,50.92,5251,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,94,70.55,7780,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,95,69.75,4027,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
111,96,58.83,2871,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,97,74.47,6020,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,98,45.95,2725,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,99,72.53,604,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
111,100,55.39,4406,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,1,70.51,5956,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,2,75.73,2948,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,3,82.07,7891,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,4,67.31,5935,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,5,53.62,2309,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,6,72.89,722,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,7,65.68,2435,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,8,83.62,4336,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,9,58.92,2099,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,10,57.05,5438,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,11,80.7,6132,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,12,53.87,4205,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,13,72.58,3838,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,14,77.3,2582,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,15,46.12,1060,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,16,80.85,3014,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,17,66.1,6912,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,18,93.09,5266,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,19,96.21,7286,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,20,87.54,1018,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,21,94.72,2590,APPROXIMATED_DISCRETE_MILP,0.4624,0.2
112,22,80.1,4418,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,23,95.25,7813,APPROXIMATED_DISCRETE_MILP,0.4488,0.2
112,24,88.54,5823,APPROXIMATED_DISCRETE_MILP,0.4488,0.2
112,25,87.41,7326,APPROXIMATED_DISCRETE_MILP,0.4488,0.2
112,26,72.64,1899,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,27,60.33,4070,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,28,52.53,5939,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,29,78.09,1315,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,30,56.46,2672,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,31,57.45,6193,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,32,91.43,1885,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,33,68.03,2405,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,34,77.08,1847,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,35,84.41,3078,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,36,84.63,5597,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,37,49.88,1273,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,38,73.92,1342,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,39,86.4,1326,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,40,70.82,4715,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,41,71.78,2656,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,42,48.61,4726,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,43,81.94,510,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,44,80.38,7918,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,45,64.68,3703,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,46,69.89,7161,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,47,71.77,5984,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,48,61.46,1184,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,49,49.9,5213,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,50,52.12,7978,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,51,84.73,4029,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,52,85.47,1627,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,53,62.09,5384,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,54,74.26,7568,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,55,56.54,3164,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,56,65.86,1734,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,57,47.76,4864,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,58,63.65,4114,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,59,47.17,4924,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,60,86.44,2750,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,61,61.36,7351,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,62,88.75,5127,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,63,89.56,4512,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,64,89.99,2797,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,65,80.55,3127,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,66,89.61,816,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,67,79.93,1923,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,68,88.24,6168,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,69,61.56,7857,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,70,68.39,5468,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,71,66.99,4247,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,72,68.3,1559,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,73,66.07,2374,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,74,73.44,4234,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,75,53.03,2834,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,76,60.42,7409,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,77,88.41,6208,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,78,58.0,5651,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,79,53.75,2482,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,80,61.62,1174,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,81,75.14,2227,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,82,66.93,4995,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,83,47.78,6229,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,84,59.56,1044,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,85,57.81,6944,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,86,74.17,7368,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,87,84.21,5535,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
112,88,53.06,2197,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,89,64.88,6442,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,90,66.65,3946,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,91,81.01,3922,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,92,49.31,4225,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,93,54.96,5305,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,94,69.45,1562,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,95,74.69,6287,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,96,49.53,932,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,97,57.19,5907,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,98,50.37,5368,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,99,48.34,1360,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
112,100,81.38,3471,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,1,46.62,7607,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,2,88.03,2749,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,3,45.95,5005,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,4,63.44,4075,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,5,91.73,7492,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,6,48.6,1534,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,7,76.72,4554,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,8,95.46,2979,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,9,67.95,3733,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,10,55.27,3647,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,11,95.46,6486,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,12,90.18,4763,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,13,63.68,5558,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,14,85.33,5467,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,15,59.19,4546,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,16,81.27,1846,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,17,59.65,5976,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,18,59.72,2072,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,19,55.25,631,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,20,46.89,1965,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,21,46.81,5169,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,22,92.38,2981,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,23,73.09,5546,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,24,89.13,1758,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,25,46.52,7389,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,26,53.89,4364,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,27,87.11,4730,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,28,50.03,5938,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,29,76.88,6922,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,30,50.95,3181,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,31,73.76,7644,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,32,76.48,1641,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,33,47.7,4325,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,34,50.58,5963,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,35,76.44,2437,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,36,93.93,2430,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,37,70.09,1373,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,38,78.2,7826,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,39,84.77,1765,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,40,87.13,5432,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,41,61.41,2453,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,42,86.76,5708,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,43,52.33,1910,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,44,85.05,4520,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,45,53.34,5397,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,46,55.78,2823,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,47,64.35,2546,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,48,82.37,727,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,49,66.71,5318,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,50,67.23,5181,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,51,54.73,2242,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,52,64.85,7508,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,53,65.46,4139,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,54,76.68,7858,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,55,62.3,4825,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,56,68.3,2569,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,57,90.02,7244,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,58,86.24,1819,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,59,78.1,2475,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,60,70.54,2153,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,61,71.25,2840,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,62,70.9,5845,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,63,70.64,5116,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,64,79.01,2752,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,65,60.46,4215,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,66,65.3,927,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,67,63.88,7514,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,68,77.29,7008,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,69,95.52,5273,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,70,91.95,7247,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,71,70.85,2335,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,72,95.56,7879,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,73,71.0,5535,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,74,47.87,7736,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,75,64.26,2683,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,76,97.94,6149,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,77,52.6,2226,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,78,46.87,2601,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,79,52.63,5862,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,80,70.79,2888,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,81,82.82,7649,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,82,47.28,4659,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,83,89.13,7773,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,84,63.78,1772,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,85,97.12,2548,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,86,77.09,3214,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,87,60.76,6789,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,88,45.15,1305,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,89,56.79,2092,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,90,66.97,7484,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,91,88.38,2549,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,92,84.08,3412,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,93,97.66,7103,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
113,94,93.2,1892,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
113,95,66.8,4494,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
